index,id,url,#reviewers,#messages,#inline_comments,#unsolved_inline_comments,len_messages,churn,#revisions,#files,duration,len_description,subject categories,subject keywords,description categories,description keywords,subject,description
240566,qt%2Fqtlocation~dev~Icabaa32d0b713f0c5e49de2f47452c7308443078,https://codereview.qt-project.org/280121,5,293,0,0,2132467,10,24,1,2064.10666666667,99,,,,,Update dependencies on 'dev' in qt/qtlocation,Update dependencies on 'dev' in qt/qtlocation  Change-Id: Icabaa32d0b713f0c5e49de2f47452c7308443078
240566,qt%2Fqtlocation~dev~Icabaa32d0b713f0c5e49de2f47452c7308443078,https://codereview.qt-project.org/280121,5,293,0,0,2132467,10,24,1,2064.10666666667,99,,,,,Update dependencies on 'dev' in qt/qtlocation,Update dependencies on 'dev' in qt/qtlocation  Change-Id: Icabaa32d0b713f0c5e49de2f47452c7308443078
240566,qt%2Fqtlocation~dev~Icabaa32d0b713f0c5e49de2f47452c7308443078,https://codereview.qt-project.org/280121,5,293,0,0,2132467,10,24,1,2064.10666666667,99,,,,,Update dependencies on 'dev' in qt/qtlocation,Update dependencies on 'dev' in qt/qtlocation  Change-Id: Icabaa32d0b713f0c5e49de2f47452c7308443078
41553,qt%2Fqtbase~dev~Ia9f9c9cc1ac5c28f9d44b0a48d854a7cfbd39b11,https://codereview.qt-project.org/330032,10,300,442,11,61845,205,68,4,1844.86916666667,477,,,,,"Linux: Add abstract address support for QLocal{Socket,Server}","Linux: QLocalSocket & Server support abstract socket  This patch is also valid for Android. When QLocalServer is started with WorldAccessOption set the socket created will be an abstract one. Any other option of the server implies creating a regular socket. QLocalSocket, on the other hand, attempts to connect to an abstract socket, and if it fails, starts connecting to a non-abstract one.  Fixes: QTBUG-16090 Pick-to: 6.0 Change-Id: Ia9f9c9cc1ac5c28f9d44b0a48d854a7cfbd39b11"
221226,qt%2Fqtquickcontrols2~dev~I3b281131903c7c3c1cf0616eb7486a872dccd730,https://codereview.qt-project.org/297488,5,300,17,1,67991,121,139,2,3142.27388888889,88,,,,,Use qmlRegisterModuleImport() to register styles,WIP: Use qmlRegisterModuleImport()  Change-Id: I3b281131903c7c3c1cf0616eb7486a872dccd730
41553,qt%2Fqtbase~dev~Ia9f9c9cc1ac5c28f9d44b0a48d854a7cfbd39b11,https://codereview.qt-project.org/330032,10,300,442,11,61845,205,68,4,1844.86916666667,477,,,,,"Linux: Add abstract address support for QLocal{Socket,Server}","Linux: QLocalSocket & Server support abstract socket  This patch is also valid for Android. When QLocalServer is started with WorldAccessOption set the socket created will be an abstract one. Any other option of the server implies creating a regular socket. QLocalSocket, on the other hand, attempts to connect to an abstract socket, and if it fails, starts connecting to a non-abstract one.  Fixes: QTBUG-16090 Pick-to: 6.0 Change-Id: Ia9f9c9cc1ac5c28f9d44b0a48d854a7cfbd39b11"
41553,qt%2Fqtbase~dev~Ia9f9c9cc1ac5c28f9d44b0a48d854a7cfbd39b11,https://codereview.qt-project.org/330032,10,300,442,11,61845,205,68,4,1844.86916666667,477,,,,,"Linux: Add abstract address support for QLocal{Socket,Server}","Linux: QLocalSocket & Server support abstract socket  This patch is also valid for Android. When QLocalServer is started with WorldAccessOption set the socket created will be an abstract one. Any other option of the server implies creating a regular socket. QLocalSocket, on the other hand, attempts to connect to an abstract socket, and if it fails, starts connecting to a non-abstract one.  Fixes: QTBUG-16090 Pick-to: 6.0 Change-Id: Ia9f9c9cc1ac5c28f9d44b0a48d854a7cfbd39b11"
60729,qt%2Fqt5~dev~Ie422699479ce2da8c94cde3987a4685348aa7a21,https://codereview.qt-project.org/182100,14,304,0,0,773921,34,63,17,1509.21222222222,87,,,,,Update submodules on 'dev' in qt5,Update submodules on 'dev' in qt5  Change-Id: Ie422699479ce2da8c94cde3987a4685348aa7a21
60729,qt%2Fqt5~dev~Ie422699479ce2da8c94cde3987a4685348aa7a21,https://codereview.qt-project.org/182100,14,304,0,0,773921,34,63,17,1509.21222222222,87,,,,,Update submodules on 'dev' in qt5,Update submodules on 'dev' in qt5  Change-Id: Ie422699479ce2da8c94cde3987a4685348aa7a21
60729,qt%2Fqt5~dev~Ie422699479ce2da8c94cde3987a4685348aa7a21,https://codereview.qt-project.org/182100,14,304,0,0,773921,34,63,17,1509.21222222222,87,,,,,Update submodules on 'dev' in qt5,Update submodules on 'dev' in qt5  Change-Id: Ie422699479ce2da8c94cde3987a4685348aa7a21
60729,qt%2Fqt5~dev~Ie422699479ce2da8c94cde3987a4685348aa7a21,https://codereview.qt-project.org/182100,14,304,0,0,773921,34,63,17,1509.21222222222,87,,,,,Update submodules on 'dev' in qt5,Update submodules on 'dev' in qt5  Change-Id: Ie422699479ce2da8c94cde3987a4685348aa7a21
233549,qt%2Fqtbase~dev~I9a85705484855ae1dc874a81f49d27a50b0dcff7,https://codereview.qt-project.org/294727,30,305,259,15,608093,15,42,2,437.530555555556,197,,,,,Merge remote-tracking branch 'origin/5.15' into dev,WIP: Merge remote-tracking branch 'origin/5.15' into dev   Conflicts: 	examples/opengl/doc/src/cube.qdoc 	src/widgets/doc/src/graphicsview.qdoc  Change-Id: I9a85705484855ae1dc874a81f49d27a50b0dcff7
233549,qt%2Fqtbase~dev~I9a85705484855ae1dc874a81f49d27a50b0dcff7,https://codereview.qt-project.org/294727,30,305,259,15,608093,15,42,2,437.530555555556,197,,,,,Merge remote-tracking branch 'origin/5.15' into dev,WIP: Merge remote-tracking branch 'origin/5.15' into dev   Conflicts: 	examples/opengl/doc/src/cube.qdoc 	src/widgets/doc/src/graphicsview.qdoc  Change-Id: I9a85705484855ae1dc874a81f49d27a50b0dcff7
233549,qt%2Fqtbase~dev~I9a85705484855ae1dc874a81f49d27a50b0dcff7,https://codereview.qt-project.org/294727,30,305,259,15,608093,15,42,2,437.530555555556,197,,,,,Merge remote-tracking branch 'origin/5.15' into dev,WIP: Merge remote-tracking branch 'origin/5.15' into dev   Conflicts: 	examples/opengl/doc/src/cube.qdoc 	src/widgets/doc/src/graphicsview.qdoc  Change-Id: I9a85705484855ae1dc874a81f49d27a50b0dcff7
233549,qt%2Fqtbase~dev~I9a85705484855ae1dc874a81f49d27a50b0dcff7,https://codereview.qt-project.org/294727,30,305,259,15,608093,15,42,2,437.530555555556,197,,,,,Merge remote-tracking branch 'origin/5.15' into dev,WIP: Merge remote-tracking branch 'origin/5.15' into dev   Conflicts: 	examples/opengl/doc/src/cube.qdoc 	src/widgets/doc/src/graphicsview.qdoc  Change-Id: I9a85705484855ae1dc874a81f49d27a50b0dcff7
115714,qt%2Fqt5~dev~I25db2aa87f437c03d7929959c3e6d94d9fc0d541,https://codereview.qt-project.org/102416,3,307,0,0,2113345,14,101,7,1002.60694444444,73,,,,,Updated submodules.,Updated submodules.  Change-Id: I25db2aa87f437c03d7929959c3e6d94d9fc0d541
115714,qt%2Fqt5~dev~I25db2aa87f437c03d7929959c3e6d94d9fc0d541,https://codereview.qt-project.org/102416,3,307,0,0,2113345,14,101,7,1002.60694444444,73,,,,,Updated submodules.,Updated submodules.  Change-Id: I25db2aa87f437c03d7929959c3e6d94d9fc0d541
115714,qt%2Fqt5~dev~I25db2aa87f437c03d7929959c3e6d94d9fc0d541,https://codereview.qt-project.org/102416,3,307,0,0,2113345,14,101,7,1002.60694444444,73,,,,,Updated submodules.,Updated submodules.  Change-Id: I25db2aa87f437c03d7929959c3e6d94d9fc0d541
115714,qt%2Fqt5~dev~I25db2aa87f437c03d7929959c3e6d94d9fc0d541,https://codereview.qt-project.org/102416,3,307,0,0,2113345,14,101,7,1002.60694444444,73,,,,,Updated submodules.,Updated submodules.  Change-Id: I25db2aa87f437c03d7929959c3e6d94d9fc0d541
153450,qtsdk%2Fqtsdk~master~Iffb1aad53deeb324fc07cbb9c836012cdf99b9d8,https://codereview.qt-project.org/54538,4,310,36,0,23990,92,150,1,3359.65444444444,100,,,,,Initial version of the build wrapper script,WIP: Initial draft of the build wrapper script  Change-Id: Iffb1aad53deeb324fc07cbb9c836012cdf99b9d8
153450,qtsdk%2Fqtsdk~master~Iffb1aad53deeb324fc07cbb9c836012cdf99b9d8,https://codereview.qt-project.org/54538,4,310,36,0,23990,92,150,1,3359.65444444444,100,,,,,Initial version of the build wrapper script,WIP: Initial draft of the build wrapper script  Change-Id: Iffb1aad53deeb324fc07cbb9c836012cdf99b9d8
153450,qtsdk%2Fqtsdk~master~Iffb1aad53deeb324fc07cbb9c836012cdf99b9d8,https://codereview.qt-project.org/54538,4,310,36,0,23990,92,150,1,3359.65444444444,100,,,,,Initial version of the build wrapper script,WIP: Initial draft of the build wrapper script  Change-Id: Iffb1aad53deeb324fc07cbb9c836012cdf99b9d8
153450,qtsdk%2Fqtsdk~master~Iffb1aad53deeb324fc07cbb9c836012cdf99b9d8,https://codereview.qt-project.org/54538,4,310,36,0,23990,92,150,1,3359.65444444444,100,,,,,Initial version of the build wrapper script,WIP: Initial draft of the build wrapper script  Change-Id: Iffb1aad53deeb324fc07cbb9c836012cdf99b9d8
41507,qt%2Fqtbase~dev~If9f30cd7fb408c386d6d69b5f7b1beecf1ab44b5,https://codereview.qt-project.org/313243,11,311,357,81,58819,208,74,5,4904.60194444445,113,,,,,wasm: add cmake build support,WIP: wasm: add cmake build support  Task-number: QTBUG-78647 Change-Id: If9f30cd7fb408c386d6d69b5f7b1beecf1ab44b5
227293,qt%2Fqt3d~dev~I4f521ebf860d1339dfd48d48b4c70c0d233a49e8,https://codereview.qt-project.org/280010,3,311,0,0,1176070,8,22,1,5431.87333333333,93,,,,,Update dependencies on 'dev' in qt/qt3d,Update dependencies on 'dev' in qt/qt3d  Change-Id: I4f521ebf860d1339dfd48d48b4c70c0d233a49e8
41507,qt%2Fqtbase~dev~If9f30cd7fb408c386d6d69b5f7b1beecf1ab44b5,https://codereview.qt-project.org/313243,11,311,357,81,58819,208,74,5,4904.60194444445,113,,,,,wasm: add cmake build support,WIP: wasm: add cmake build support  Task-number: QTBUG-78647 Change-Id: If9f30cd7fb408c386d6d69b5f7b1beecf1ab44b5
41507,qt%2Fqtbase~dev~If9f30cd7fb408c386d6d69b5f7b1beecf1ab44b5,https://codereview.qt-project.org/313243,11,311,357,81,58819,208,74,5,4904.60194444445,113,,,,,wasm: add cmake build support,WIP: wasm: add cmake build support  Task-number: QTBUG-78647 Change-Id: If9f30cd7fb408c386d6d69b5f7b1beecf1ab44b5
238736,qt%2Fqtdeclarative~dev~I2a770e29c667d52000a0b063d6ed84705ccd3137,https://codereview.qt-project.org/289272,3,314,0,0,848533,4,88,1,210.812222222222,102,,,,,Update dependencies on 'dev' in qt/qtdeclarative,Update dependencies on 'dev' in qt/qtdeclarative  Change-Id: I2a770e29c667d52000a0b063d6ed84705ccd3137
238736,qt%2Fqtdeclarative~dev~I2a770e29c667d52000a0b063d6ed84705ccd3137,https://codereview.qt-project.org/289272,3,314,0,0,848533,4,88,1,210.812222222222,102,,,,,Update dependencies on 'dev' in qt/qtdeclarative,Update dependencies on 'dev' in qt/qtdeclarative  Change-Id: I2a770e29c667d52000a0b063d6ed84705ccd3137
238736,qt%2Fqtdeclarative~dev~I2a770e29c667d52000a0b063d6ed84705ccd3137,https://codereview.qt-project.org/289272,3,314,0,0,848533,4,88,1,210.812222222222,102,,,,,Update dependencies on 'dev' in qt/qtdeclarative,Update dependencies on 'dev' in qt/qtdeclarative  Change-Id: I2a770e29c667d52000a0b063d6ed84705ccd3137
238736,qt%2Fqtdeclarative~dev~I2a770e29c667d52000a0b063d6ed84705ccd3137,https://codereview.qt-project.org/289272,3,314,0,0,848533,4,88,1,210.812222222222,102,,,,,Update dependencies on 'dev' in qt/qtdeclarative,Update dependencies on 'dev' in qt/qtdeclarative  Change-Id: I2a770e29c667d52000a0b063d6ed84705ccd3137
242669,qt%2Fqtactiveqt~dev~Ic886c49cdecc70349c38fb919cf1270f671417a3,https://codereview.qt-project.org/284042,2,321,0,0,2266671,2,23,1,853.460833333333,99,,,,,Update dependencies on 'dev' in qt/qtactiveqt,Update dependencies on 'dev' in qt/qtactiveqt  Change-Id: Ic886c49cdecc70349c38fb919cf1270f671417a3
242669,qt%2Fqtactiveqt~dev~Ic886c49cdecc70349c38fb919cf1270f671417a3,https://codereview.qt-project.org/284042,2,321,0,0,2266671,2,23,1,853.460833333333,99,,,,,Update dependencies on 'dev' in qt/qtactiveqt,Update dependencies on 'dev' in qt/qtactiveqt  Change-Id: Ic886c49cdecc70349c38fb919cf1270f671417a3
242669,qt%2Fqtactiveqt~dev~Ic886c49cdecc70349c38fb919cf1270f671417a3,https://codereview.qt-project.org/284042,2,321,0,0,2266671,2,23,1,853.460833333333,99,,,,,Update dependencies on 'dev' in qt/qtactiveqt,Update dependencies on 'dev' in qt/qtactiveqt  Change-Id: Ic886c49cdecc70349c38fb919cf1270f671417a3
242669,qt%2Fqtactiveqt~dev~Ic886c49cdecc70349c38fb919cf1270f671417a3,https://codereview.qt-project.org/284042,2,321,0,0,2266671,2,23,1,853.460833333333,99,,,,,Update dependencies on 'dev' in qt/qtactiveqt,Update dependencies on 'dev' in qt/qtactiveqt  Change-Id: Ic886c49cdecc70349c38fb919cf1270f671417a3
243353,qt%2Fqttools~5.15~I919976d8680b41c5ca69bdb79a0b824c29b89d05,https://codereview.qt-project.org/276759,5,322,292,30,43232,4199,101,7,2084.14972222222,88,,,,,Implement DocBook support for qdoc,Implement DocBook support for qdoc  Change-Id: I919976d8680b41c5ca69bdb79a0b824c29b89d05
243353,qt%2Fqttools~5.15~I919976d8680b41c5ca69bdb79a0b824c29b89d05,https://codereview.qt-project.org/276759,5,322,292,30,43232,4199,101,7,2084.14972222222,88,,,,,Implement DocBook support for qdoc,Implement DocBook support for qdoc  Change-Id: I919976d8680b41c5ca69bdb79a0b824c29b89d05
243353,qt%2Fqttools~5.15~I919976d8680b41c5ca69bdb79a0b824c29b89d05,https://codereview.qt-project.org/276759,5,322,292,30,43232,4199,101,7,2084.14972222222,88,,,,,Implement DocBook support for qdoc,Implement DocBook support for qdoc  Change-Id: I919976d8680b41c5ca69bdb79a0b824c29b89d05
243353,qt%2Fqttools~5.15~I919976d8680b41c5ca69bdb79a0b824c29b89d05,https://codereview.qt-project.org/276759,5,322,292,30,43232,4199,101,7,2084.14972222222,88,,,,,Implement DocBook support for qdoc,Implement DocBook support for qdoc  Change-Id: I919976d8680b41c5ca69bdb79a0b824c29b89d05
128002,qt%2Fqt5~dev~Iffab81d96aa4e91c14fe3ff888dd4323092a261e,https://codereview.qt-project.org/87703,4,324,0,0,1892275,4,105,2,1017.79027777778,73,,,,,Updated submodules.,Updated submodules.  Change-Id: Iffab81d96aa4e91c14fe3ff888dd4323092a261e
128002,qt%2Fqt5~dev~Iffab81d96aa4e91c14fe3ff888dd4323092a261e,https://codereview.qt-project.org/87703,4,324,0,0,1892275,4,105,2,1017.79027777778,73,,,,,Updated submodules.,Updated submodules.  Change-Id: Iffab81d96aa4e91c14fe3ff888dd4323092a261e
128002,qt%2Fqt5~dev~Iffab81d96aa4e91c14fe3ff888dd4323092a261e,https://codereview.qt-project.org/87703,4,324,0,0,1892275,4,105,2,1017.79027777778,73,,,,,Updated submodules.,Updated submodules.  Change-Id: Iffab81d96aa4e91c14fe3ff888dd4323092a261e
128002,qt%2Fqt5~dev~Iffab81d96aa4e91c14fe3ff888dd4323092a261e,https://codereview.qt-project.org/87703,4,324,0,0,1892275,4,105,2,1017.79027777778,73,,,,,Updated submodules.,Updated submodules.  Change-Id: Iffab81d96aa4e91c14fe3ff888dd4323092a261e
144013,qt%2Fqt5~dev~Id00002337613fa6681aed81193565ed7a5a4e472,https://codereview.qt-project.org/68429,6,325,0,0,889500,2,98,1,1468.22277777778,73,,,,,Updated submodules.,Updated submodules.  Change-Id: Id00002337613fa6681aed81193565ed7a5a4e472
144013,qt%2Fqt5~dev~Id00002337613fa6681aed81193565ed7a5a4e472,https://codereview.qt-project.org/68429,6,325,0,0,889500,2,98,1,1468.22277777778,73,,,,,Updated submodules.,Updated submodules.  Change-Id: Id00002337613fa6681aed81193565ed7a5a4e472
144013,qt%2Fqt5~dev~Id00002337613fa6681aed81193565ed7a5a4e472,https://codereview.qt-project.org/68429,6,325,0,0,889500,2,98,1,1468.22277777778,73,,,,,Updated submodules.,Updated submodules.  Change-Id: Id00002337613fa6681aed81193565ed7a5a4e472
144013,qt%2Fqt5~dev~Id00002337613fa6681aed81193565ed7a5a4e472,https://codereview.qt-project.org/68429,6,325,0,0,889500,2,98,1,1468.22277777778,73,,,,,Updated submodules.,Updated submodules.  Change-Id: Id00002337613fa6681aed81193565ed7a5a4e472
260822,qt%2Fqtbase~dev~I0422ddb97eb8c11b4818771454851d19671253b1,https://codereview.qt-project.org/216986,25,331,541,0,263471,48,63,3,12320.8111111111,122,,,,,Docker-based test servers for network-related Qt autotests,WIP: Create a docker-based ftp server that works with a trivial test  Change-Id: I0422ddb97eb8c11b4818771454851d19671253b1
260822,qt%2Fqtbase~dev~I0422ddb97eb8c11b4818771454851d19671253b1,https://codereview.qt-project.org/216986,25,331,541,0,263471,48,63,3,12320.8111111111,122,,,,,Docker-based test servers for network-related Qt autotests,WIP: Create a docker-based ftp server that works with a trivial test  Change-Id: I0422ddb97eb8c11b4818771454851d19671253b1
260822,qt%2Fqtbase~dev~I0422ddb97eb8c11b4818771454851d19671253b1,https://codereview.qt-project.org/216986,25,331,541,0,263471,48,63,3,12320.8111111111,122,,,,,Docker-based test servers for network-related Qt autotests,WIP: Create a docker-based ftp server that works with a trivial test  Change-Id: I0422ddb97eb8c11b4818771454851d19671253b1
260822,qt%2Fqtbase~dev~I0422ddb97eb8c11b4818771454851d19671253b1,https://codereview.qt-project.org/216986,25,331,541,0,263471,48,63,3,12320.8111111111,122,,,,,Docker-based test servers for network-related Qt autotests,WIP: Create a docker-based ftp server that works with a trivial test  Change-Id: I0422ddb97eb8c11b4818771454851d19671253b1
110737,qt%2Fqt5~5.4~Ibe35b9f9af23a2b84ccab7e24b10e70d9324e42b,https://codereview.qt-project.org/106265,8,334,0,0,910921,2,91,1,1291.66833333333,73,,,,,Updated submodules.,Updated submodules.  Change-Id: Ibe35b9f9af23a2b84ccab7e24b10e70d9324e42b
110737,qt%2Fqt5~5.4~Ibe35b9f9af23a2b84ccab7e24b10e70d9324e42b,https://codereview.qt-project.org/106265,8,334,0,0,910921,2,91,1,1291.66833333333,73,,,,,Updated submodules.,Updated submodules.  Change-Id: Ibe35b9f9af23a2b84ccab7e24b10e70d9324e42b
110737,qt%2Fqt5~5.4~Ibe35b9f9af23a2b84ccab7e24b10e70d9324e42b,https://codereview.qt-project.org/106265,8,334,0,0,910921,2,91,1,1291.66833333333,73,,,,,Updated submodules.,Updated submodules.  Change-Id: Ibe35b9f9af23a2b84ccab7e24b10e70d9324e42b
110737,qt%2Fqt5~5.4~Ibe35b9f9af23a2b84ccab7e24b10e70d9324e42b,https://codereview.qt-project.org/106265,8,334,0,0,910921,2,91,1,1291.66833333333,73,,,,,Updated submodules.,Updated submodules.  Change-Id: Ibe35b9f9af23a2b84ccab7e24b10e70d9324e42b
107046,qt%2Fqt5~dev~I976ffd988e7ec7b595ed610d86bf58307c5e5434,https://codereview.qt-project.org/110939,10,335,0,0,1368455,38,89,19,1160.42777777778,73,,,,,Updated submodules.,Updated submodules.  Change-Id: I976ffd988e7ec7b595ed610d86bf58307c5e5434
107046,qt%2Fqt5~dev~I976ffd988e7ec7b595ed610d86bf58307c5e5434,https://codereview.qt-project.org/110939,10,335,0,0,1368455,38,89,19,1160.42777777778,73,,,,,Updated submodules.,Updated submodules.  Change-Id: I976ffd988e7ec7b595ed610d86bf58307c5e5434
107046,qt%2Fqt5~dev~I976ffd988e7ec7b595ed610d86bf58307c5e5434,https://codereview.qt-project.org/110939,10,335,0,0,1368455,38,89,19,1160.42777777778,73,,,,,Updated submodules.,Updated submodules.  Change-Id: I976ffd988e7ec7b595ed610d86bf58307c5e5434
107046,qt%2Fqt5~dev~I976ffd988e7ec7b595ed610d86bf58307c5e5434,https://codereview.qt-project.org/110939,10,335,0,0,1368455,38,89,19,1160.42777777778,73,,,,,Updated submodules.,Updated submodules.  Change-Id: I976ffd988e7ec7b595ed610d86bf58307c5e5434
80855,qt%2Fqtbase~dev~I85d6269076cc1d586d17c87bcdee49c21522ef78,https://codereview.qt-project.org/144648,13,339,391,0,16970,1176,117,6,4203.30666666667,197,,,,,HPACK implementation,WIP - hpack prototype  Toyish and sketchy (atm) static Huffman coding - the first patch in a chain prototyping the future HPACK implementation.  Change-Id: I85d6269076cc1d586d17c87bcdee49c21522ef78
80855,qt%2Fqtbase~dev~I85d6269076cc1d586d17c87bcdee49c21522ef78,https://codereview.qt-project.org/144648,13,339,391,0,16970,1176,117,6,4203.30666666667,197,,,,,HPACK implementation,WIP - hpack prototype  Toyish and sketchy (atm) static Huffman coding - the first patch in a chain prototyping the future HPACK implementation.  Change-Id: I85d6269076cc1d586d17c87bcdee49c21522ef78
80855,qt%2Fqtbase~dev~I85d6269076cc1d586d17c87bcdee49c21522ef78,https://codereview.qt-project.org/144648,13,339,391,0,16970,1176,117,6,4203.30666666667,197,,,,,HPACK implementation,WIP - hpack prototype  Toyish and sketchy (atm) static Huffman coding - the first patch in a chain prototyping the future HPACK implementation.  Change-Id: I85d6269076cc1d586d17c87bcdee49c21522ef78
80855,qt%2Fqtbase~dev~I85d6269076cc1d586d17c87bcdee49c21522ef78,https://codereview.qt-project.org/144648,13,339,391,0,16970,1176,117,6,4203.30666666667,197,,,,,HPACK implementation,WIP - hpack prototype  Toyish and sketchy (atm) static Huffman coding - the first patch in a chain prototyping the future HPACK implementation.  Change-Id: I85d6269076cc1d586d17c87bcdee49c21522ef78
260697,qt%2Fqtbase~dev~Ifcdf8586c70c3018b0c5549efc722e795f2c1c52,https://codereview.qt-project.org/220723,11,347,305,0,16400,799,111,5,11527.0708333333,277,,,,,Let's encrypt datagrams,WIP introduce QDTLS  A bit different approach (compared to QDtlsConnection class): - QDtlsListener - implements cookie send/verification on a server-side - QDtlsCryptorgrapher - encrypts/descripts datagrams (client/server).  Change-Id: Ifcdf8586c70c3018b0c5549efc722e795f2c1c52
260697,qt%2Fqtbase~dev~Ifcdf8586c70c3018b0c5549efc722e795f2c1c52,https://codereview.qt-project.org/220723,11,347,305,0,16400,799,111,5,11527.0708333333,277,,,,,Let's encrypt datagrams,WIP introduce QDTLS  A bit different approach (compared to QDtlsConnection class): - QDtlsListener - implements cookie send/verification on a server-side - QDtlsCryptorgrapher - encrypts/descripts datagrams (client/server).  Change-Id: Ifcdf8586c70c3018b0c5549efc722e795f2c1c52
260697,qt%2Fqtbase~dev~Ifcdf8586c70c3018b0c5549efc722e795f2c1c52,https://codereview.qt-project.org/220723,11,347,305,0,16400,799,111,5,11527.0708333333,277,,,,,Let's encrypt datagrams,WIP introduce QDTLS  A bit different approach (compared to QDtlsConnection class): - QDtlsListener - implements cookie send/verification on a server-side - QDtlsCryptorgrapher - encrypts/descripts datagrams (client/server).  Change-Id: Ifcdf8586c70c3018b0c5549efc722e795f2c1c52
260697,qt%2Fqtbase~dev~Ifcdf8586c70c3018b0c5549efc722e795f2c1c52,https://codereview.qt-project.org/220723,11,347,305,0,16400,799,111,5,11527.0708333333,277,,,,,Let's encrypt datagrams,WIP introduce QDTLS  A bit different approach (compared to QDtlsConnection class): - QDtlsListener - implements cookie send/verification on a server-side - QDtlsCryptorgrapher - encrypts/descripts datagrams (client/server).  Change-Id: Ifcdf8586c70c3018b0c5549efc722e795f2c1c52
273013,qt%2Fqt5~dev~I63d8b91dec1e0eb4a11b9f8332d2f7dd203abdd5,https://codereview.qt-project.org/244355,4,350,0,0,846804,6,77,3,1248.38333333333,87,,,,,Update submodules on 'dev' in qt5,Update submodules on 'dev' in qt5  Change-Id: I63d8b91dec1e0eb4a11b9f8332d2f7dd203abdd5
273013,qt%2Fqt5~dev~I63d8b91dec1e0eb4a11b9f8332d2f7dd203abdd5,https://codereview.qt-project.org/244355,4,350,0,0,846804,6,77,3,1248.38333333333,87,,,,,Update submodules on 'dev' in qt5,Update submodules on 'dev' in qt5  Change-Id: I63d8b91dec1e0eb4a11b9f8332d2f7dd203abdd5
273013,qt%2Fqt5~dev~I63d8b91dec1e0eb4a11b9f8332d2f7dd203abdd5,https://codereview.qt-project.org/244355,4,350,0,0,846804,6,77,3,1248.38333333333,87,,,,,Update submodules on 'dev' in qt5,Update submodules on 'dev' in qt5  Change-Id: I63d8b91dec1e0eb4a11b9f8332d2f7dd203abdd5
273013,qt%2Fqt5~dev~I63d8b91dec1e0eb4a11b9f8332d2f7dd203abdd5,https://codereview.qt-project.org/244355,4,350,0,0,846804,6,77,3,1248.38333333333,87,,,,,Update submodules on 'dev' in qt5,Update submodules on 'dev' in qt5  Change-Id: I63d8b91dec1e0eb4a11b9f8332d2f7dd203abdd5
59983,qt%2Fqtbase~dev~Iac273e46b2c61ec2c31b3dacebb29500599d6898,https://codereview.qt-project.org/143763,21,355,452,0,117357,401,44,8,11286.5911111111,1413,,,,,Long live QStringView!,"WIP: Long live QStringView!  QStringView is a simple container for (const QChar*, int) and (const char16_t*, size_t), respectively. It acts as a replacement interface type for const QString, const QStringRef, and QChar, and enables passing all kinds of string-like types to functions otherwise expecting const QString& - without the need to convert to QString first.  The use of this new class is guarded by a macro that enables four levels of QStringView support:   0. offer no QStringView  1. offer QStringView, overload some functions taking     QString with QStringView  2. like 0, but remove all overloads of functions taking     QString, QStringRef, QChar, leaving only the function     taking QStringView. Do this only where QStringRef/QChar     overloads tradionally existed.  3. like 1, but replace functions that traditionally didn't     overload on QStringRef, too.  This is done in order to measure the impact of QStringView on code size and execution speed, and to help guide the decision of which level to choose for Qt 6.  This first patch adds QStringView with all its constructors, but nothing more than relational operations, iterators and isNull()/isEmpty().  Further patches will add support for QStringView to QStringBuilder, add QStringView overloads of functions taking QString, and add the complete API of const QString to QStringView.  Change-Id: Iac273e46b2c61ec2c31b3dacebb29500599d6898"
59983,qt%2Fqtbase~dev~Iac273e46b2c61ec2c31b3dacebb29500599d6898,https://codereview.qt-project.org/143763,21,355,452,0,117357,401,44,8,11286.5911111111,1413,,,,,Long live QStringView!,"WIP: Long live QStringView!  QStringView is a simple container for (const QChar*, int) and (const char16_t*, size_t), respectively. It acts as a replacement interface type for const QString, const QStringRef, and QChar, and enables passing all kinds of string-like types to functions otherwise expecting const QString& - without the need to convert to QString first.  The use of this new class is guarded by a macro that enables four levels of QStringView support:   0. offer no QStringView  1. offer QStringView, overload some functions taking     QString with QStringView  2. like 0, but remove all overloads of functions taking     QString, QStringRef, QChar, leaving only the function     taking QStringView. Do this only where QStringRef/QChar     overloads tradionally existed.  3. like 1, but replace functions that traditionally didn't     overload on QStringRef, too.  This is done in order to measure the impact of QStringView on code size and execution speed, and to help guide the decision of which level to choose for Qt 6.  This first patch adds QStringView with all its constructors, but nothing more than relational operations, iterators and isNull()/isEmpty().  Further patches will add support for QStringView to QStringBuilder, add QStringView overloads of functions taking QString, and add the complete API of const QString to QStringView.  Change-Id: Iac273e46b2c61ec2c31b3dacebb29500599d6898"
